Species Key	Species ID	Species Label	Active Taxa	Group
1773-Mycobacterium-tuberculosis	1773	Mycobacterium tuberculosis	1765, 1773, 1806, 33892, 33894, 83331, 83332, 182785, 233413, 336982, 348776, 395095, 410289, 413996, 419947, 443149, 443150, 478434, 478435, 515615, 515616, 515617, 520140, 520141, 537209, 537210, 555461, 561275, 611302, 611303, 611304, 652616, 659019, 675512, 675513, 687452, 717522, 911237, 998090, 998092, 1078763, 1091500, 1091501, 1206780, 1249615, 1304279, 1306414, 1354135, 1354156, 1354193, 1384084, 1389959, 1421991, 1423543, 1427279, 1438822, 1438823, 1438824, 1448575, 1448751, 1452723, 1455286, 10000323, 10000329	bacterium
1774-Mycobacteroides-chelonae	1774	Mycobacteroides chelonae	1774	bacterium
1777-Mycobacterium-gastri	1777	Mycobacterium gastri	1777, 1436723, 10000331	bacterium
1778-Mycobacterium-gordonae	1778	Mycobacterium gordonae	1778	bacterium
1781-Mycobacterium-marinum	1781	Mycobacterium marinum	1781, 216594	bacterium
1782-Mycolicibacter-nonchromogenicus	1782	Mycolicibacter nonchromogenicus	1782	bacterium
1783-Mycobacterium-scrofulaceum	1783	Mycobacterium scrofulaceum	1783	bacterium
1788-Mycolicibacter-terrae	1788	Mycolicibacter terrae	1788	bacterium
1789-Mycobacterium-xenopi	1789	Mycobacterium xenopi	1789	bacterium
1795-Mycolicibacterium-neoaurum	1795	Mycolicibacterium neoaurum	1795	bacterium
1804-Mycolicibacterium-gilvum	1804	Mycolicibacterium gilvum	1804, 278137, 350054	bacterium
1809-Mycobacterium-ulcerans	1809	Mycobacterium ulcerans	1809, 362242, 459428	bacterium
1810-Mycolicibacterium-vaccae	1810	Mycolicibacterium vaccae	1810	bacterium
1828-Rhodococcus-fascians	1828	Rhodococcus fascians	1828	bacterium
1830-Rhodococcus-ruber	1830	Rhodococcus ruber	1830	bacterium
1833-Rhodococcus-erythropolis	1833	Rhodococcus erythropolis	1833	bacterium
1836-Saccharopolyspora-erythraea	1836	Saccharopolyspora erythraea	1836	bacterium
1863-Dermatophilus-congolensis	1863	Dermatophilus congolensis	1863	bacterium
1895-Streptomyces-avidinii-Streptomyces-avidini	1895	Streptomyces avidinii (Streptomyces avidini)	1895	bacterium
1902-Streptomyces-coelicolor	1902	Streptomyces coelicolor	1902, 100226	bacterium
1905-Streptomyces-exfoliatus	1905	Streptomyces exfoliatus	1905	bacterium
1912-Streptomyces-hygroscopicus	1912	Streptomyces hygroscopicus	1912	bacterium
1916-Streptomyces-lividans	1916	Streptomyces lividans	1916	bacterium
1943-Streptomyces-griseoruber-Streptomyces-griseiruber	1943	Streptomyces griseoruber (Streptomyces griseiruber)	1943	bacterium
1946-Streptomyces-kasugaensis-Streptomyces-kasugensis	1946	Streptomyces kasugaensis (Streptomyces kasugensis)	1946	bacterium
2021-Thermobifida-fusca	2021	Thermobifida fusca	269800	bacterium
2035-Curtobacterium-flaccumfaciens-Curtibacterium-flaccumfaciens	2035	Curtobacterium flaccumfaciens (Curtibacterium flaccumfaciens)	2035	bacterium
2039-Tropheryma-whipplei	2039	Tropheryma whipplei	2039, 218496	bacterium
2066-Kitasatospora-setae	2066	Kitasatospora setae	452652	bacterium
2095-Mycoplasma-capricolum	2095	Mycoplasma capricolum	40480	bacterium
2096-Mycoplasmoides-gallisepticum	2096	Mycoplasmoides gallisepticum	2096, 1006581	bacterium
2097-Mycoplasmoides-genitalium	2097	Mycoplasmoides genitalium	2097, 243273	bacterium
2099-Mesomycoplasma-hyopneumoniae	2099	Mesomycoplasma hyopneumoniae	2099, 262719, 262722, 295358, 754503	bacterium
2100-Mesomycoplasma-hyorhinis	2100	Mesomycoplasma hyorhinis	2100	bacterium
2104-Mycoplasmoides-pneumoniae-Filterable-agent-of-primary-atypical-pneumonia	2104	Mycoplasmoides pneumoniae (Filterable agent of primary atypical pneumonia)	2104, 272634, 722438	bacterium
2110-Mycoplasmopsis-agalactiae	2110	Mycoplasmopsis agalactiae	2110, 347257	bacterium
2111-Metamycoplasma-arthritidis	2111	Metamycoplasma arthritidis	2111	bacterium
2133-Spiroplasma-citri	2133	Spiroplasma citri	2133	bacterium
2148-Acholeplasma-laidlawii	2148	Acholeplasma laidlawii	2148, 441768	bacterium
2173-Methanobrevibacter-smithii	2173	Methanobrevibacter smithii	2173	archeobacterium
2190-Methanocaldococcus-jannaschii	2190	Methanocaldococcus jannaschii	2190, 243232	archeobacterium
2234-Archaeoglobus-fulgidus	2234	Archaeoglobus fulgidus	2234, 224325	archeobacterium
2238-Haloarcula-marismortui	2238	Haloarcula marismortui	272569	archeobacterium
2242-Halobacterium-salinarum	2242	Halobacterium salinarum	2242	archeobacterium
2261-Pyrococcus-furiosus	2261	Pyrococcus furiosus	2261, 186497	archeobacterium
2277-Pyrobaculum-islandicum	2277	Pyrobaculum islandicum	2277, 384616	archeobacterium
2287-Saccharolobus-solfataricus	2287	Saccharolobus solfataricus	2287	archeobacterium
2336-Thermotoga-maritima	2336	Thermotoga maritima	2336, 243274	bacterium
2439-Plasmid-ColB2	2439	Plasmid ColB2	2439	other
2465-Plasmid-F	2465	Plasmid F	2465	other
2702-Gardnerella-vaginalis	2702	Gardnerella vaginalis	2702	bacterium
2711-Citrus-sinensis-Valencia-orange	2711	Citrus sinensis (Valencia orange)	2711	plant
2736-Verrucomicrobium-spinosum	2736	Verrucomicrobium spinosum	2736	bacterium
2771-Cyanidium-caldarium	2771	Cyanidium caldarium	2771	other-eukaryote
2903-Emiliania-huxleyi	2903	Emiliania huxleyi	2903, 280463	other-eukaryote
3039-Euglena-gracilis	3039	Euglena gracilis	3039	other-eukaryote
3055-Chlamydomonas-reinhardtii	3055	Chlamydomonas reinhardtii	3055	other-eukaryote
3340-Pinus-edulis-pinyon	3340	Pinus edulis (pinyon)	3340	plant
3346-Pinus-pinea-parasol-pine	3346	Pinus pinea (parasol pine)	3346	plant
3352-Pinus-taeda-loblolly-pine	3352	Pinus taeda (loblolly pine)	3352	plant
3369-Cryptomeria-japonica-Japanese-cedar	3369	Cryptomeria japonica (Japanese cedar)	3369	plant
3469-Papaver-somniferum-opium-poppy	3469	Papaver somniferum (opium poppy)	3469	plant
3505-Betula-pendula-white-birch	3505	Betula pendula (white birch)	3505	plant
3513-Quercus-alba-white-oak	3513	Quercus alba (white oak)	3513	plant
3517-Alnus-glutinosa	3517	Alnus glutinosa	3517	plant
3544-Mesembryanthemum-crystallinum-common-iceplant	3544	Mesembryanthemum crystallinum (common iceplant)	3544	plant
3559-Chenopodium-album-lambs-quarters	3559	Chenopodium album (lamb's-quarters)	3559	plant
3562-Spinacia-oleracea-spinach	3562	Spinacia oleracea (spinach)	3562	plant
3567-Amaranthus-caudatus-Inca-wheat	3567	Amaranthus caudatus (Inca-wheat)	3567	plant
3617-Fagopyrum-esculentum-common-buckwheat	3617	Fagopyrum esculentum (common buckwheat)	3617	plant
3625-Actinidia-chinensis-golden-kiwifruit	3625	Actinidia chinensis (golden kiwifruit)	3625	plant
3645-Bertholletia-excelsa-Brazil-nut	3645	Bertholletia excelsa (Brazil nut)	3645	plant
3649-Carica-papaya-mamon	3649	Carica papaya (mamon)	3649	plant
3654-Citrullus-lanatus-wild-melon	3654	Citrullus lanatus (wild melon)	260674	plant
3656-Cucumis-melo-Oriental-melon	3656	Cucumis melo (Oriental melon)	3656, 3658	plant
3663-Cucurbita-pepo	3663	Cucurbita pepo	3663, 3665	plant
3677-Trichosanthes-kirilowii-Mongolian-snake-gourd	3677	Trichosanthes kirilowii (Mongolian snake-gourd)	3677	plant
3694-Populus-trichocarpa-western-balsam-poplar	3694	Populus trichocarpa (western balsam poplar)	3694	plant
3702-Arabidopsis-thaliana-mouse-ear-cress	3702	Arabidopsis thaliana (mouse-ear cress)	3702	plant
3704-Armoracia-rusticana-horseradish	3704	Armoracia rusticana (horseradish)	3704	plant
3707-Brassica-juncea-Indian-mustard	3707	Brassica juncea (Indian mustard)	3707	plant
3708-Brassica-napus-oilseed-rape	3708	Brassica napus (oilseed rape)	3708	plant
3711-Brassica-rapa-field-mustard	3711	Brassica rapa (field mustard)	3711, 93385, 1204434	plant
3726-Raphanus-sativus-radish	3726	Raphanus sativus (radish)	3726	plant
3728-Sinapis-alba-bai-jie	3728	Sinapis alba (bai jie)	3728	plant
3747-Fragaria-x-ananassa-strawberry	3747	Fragaria x ananassa (strawberry)	3747	plant
3750-Malus-domestica-apple-tree	3750	Malus domestica (apple tree)	3750	plant
3755-Prunus-dulcis-sweet-almond	3755	Prunus dulcis (sweet almond)	3755	plant
3758-Prunus-domestica-plum	3758	Prunus domestica (plum)	3758	plant
3760-Prunus-persica-peach	3760	Prunus persica (peach)	3760	plant
3816-Abrus-precatorius-crabs-eye	3816	Abrus precatorius (crab's eye)	3816	plant
3818-Arachis-hypogaea-peanut	3818	Arachis hypogaea (peanut)	3818	plant
3823-Canavalia-ensiformis-horse-bean	3823	Canavalia ensiformis (horse bean)	3823	plant
3847-Glycine-max-soybeans	3847	Glycine max (soybeans)	3847	plant
3864-Lens-culinaris-lentil	3864	Lens culinaris (lentil)	3864	plant
3879-Medicago-sativa-alfalfa	3879	Medicago sativa (alfalfa)	3879	plant
3885-Phaseolus-vulgaris-French-bean	3885	Phaseolus vulgaris (French bean)	3885	plant
3888-Pisum-sativum-pea	3888	Pisum sativum (pea)	3888	plant
3897-Styphnolobium-japonicum-Japanese-pagoda-tree	3897	Styphnolobium japonicum (Japanese pagoda tree)	3897	plant
3972-Viscum-album-European-mistletoe	3972	Viscum album (European mistletoe)	3972	plant
3981-Hevea-brasiliensis-rubbertree	3981	Hevea brasiliensis (rubbertree)	3981	plant
3986-Mercurialis-annua-herb-mercury	3986	Mercurialis annua (herb mercury)	3986	plant
3988-Ricinus-communis-castor-bean	3988	Ricinus communis (castor bean)	3988	plant
4026-Acer-pseudoplatanus-sycamore-maple	4026	Acer pseudoplatanus (sycamore maple)	4026	plant
4039-Daucus-carota-Queen-Annes-lace	4039	Daucus carota (Queen Anne's lace)	4039	plant
4045-Apium-graveolens-celery	4045	Apium graveolens (celery)	4045, 117781	plant
4072-Capsicum-annuum	4072	Capsicum annuum	4072	plant
4081-Solanum-lycopersicum-tomato	4081	Solanum lycopersicum (tomato)	4081	plant
4097-Nicotiana-tabacum-American-tobacco	4097	Nicotiana tabacum (American tobacco)	4097	plant
4100-Nicotiana-benthamiana	4100	Nicotiana benthamiana	4100	plant
4113-Solanum-tuberosum-potatoes	4113	Solanum tuberosum (potatoes)	4113	plant
4120-Ipomoea-batatas-batate	4120	Ipomoea batatas (batate)	4120	plant
4146-Olea-europaea-common-olive	4146	Olea europaea (common olive)	4146	plant
4182-Sesamum-indicum-beniseed	4182	Sesamum indicum (beniseed)	4182	plant
4203-Sambucus-racemosa	4203	Sambucus racemosa	45463	plant
4212-Ambrosia-artemisiifolia-annual-ragweed	4212	Ambrosia artemisiifolia (annual ragweed)	4212, 4215	plant
4214-Ambrosia-trifida-giant-ragweed	4214	Ambrosia trifida (giant ragweed)	4214	plant
4220-Artemisia-vulgaris-mugwort	4220	Artemisia vulgaris (mugwort)	4220	plant
4232-Helianthus-annuus-common-sunflower	4232	Helianthus annuus (common sunflower)	4232	plant
4403-Platanus-occidentalis-American-sycamore	4403	Platanus occidentalis (American sycamore)	4403	plant
4498-Avena-sativa-cultivated-oat	4498	Avena sativa (cultivated oat)	4498	plant
4509-Dactylis-glomerata-cocksfoot	4509	Dactylis glomerata (cocksfoot)	4509	plant
4513-Hordeum-vulgare-barley	4513	Hordeum vulgare (barley)	4513, 77009, 112509	plant
4522-Lolium-perenne-perennial-ryegrass	4522	Lolium perenne (perennial ryegrass)	4522	plant
4530-Oryza-sativa-red-rice	4530	Oryza sativa (red rice)	4530, 39947	plant
4545-Poa-pratensis-Kentucky-bluegrass	4545	Poa pratensis (Kentucky bluegrass)	4545	plant
4550-Secale-cereale-rye	4550	Secale cereale (rye)	4550, 155091	plant
4558-Sorghum-bicolor-broomcorn	4558	Sorghum bicolor (broomcorn)	4558	plant
4560-Sorghum-halepense-Johnson-grass	4560	Sorghum halepense (Johnson grass)	4560	plant
4565-Triticum-aestivum-Canadian-hard-winter-wheat	4565	Triticum aestivum (Canadian hard winter wheat)	4565, 231718, 425487	plant
4568-Triticum-monococcum-einkorn-wheat	4568	Triticum monococcum (einkorn wheat)	4568	plant
4571-Triticum-turgidum-English-wheat	4571	Triticum turgidum (English wheat)	4567, 4571	plant
4572-Triticum-urartu	4572	Triticum urartu	4572	plant
4573-Aegilops-speltoides	4573	Aegilops speltoides	4573	plant
4577-Zea-mays-maize	4577	Zea mays (maize)	4577, 76912, 381124	plant
4606-Lolium-arundinaceum-tall-fescue	4606	Lolium arundinaceum (tall fescue)	4606	plant
4608-Festuca-pratensis-meadow-ryegrass	4608	Festuca pratensis (meadow ryegrass)	4608	plant
4615-Ananas-comosus-pineapple	4615	Ananas comosus (pineapple)	4615	plant
4641-Musa-acuminata-banana	4641	Musa acuminata (banana)	4641, 214697	plant
4679-Allium-cepa-onion	4679	Allium cepa (onion)	4679	plant
4754-Pneumocystis-carinii-Pneumocystis-carinii-f-sp-carinii	4754	Pneumocystis carinii (Pneumocystis carinii f. sp. carinii)	4754	other-eukaryote
4768-Achlya-ambisexualis	4768	Achlya ambisexualis	4768	other-eukaryote
4784-Phytophthora-capsici	4784	Phytophthora capsici	4784	other-eukaryote
4792-Phytophthora-parasitica	4792	Phytophthora parasitica	4792, 1317064	other-eukaryote
4896-Schizosaccharomyces-pombe-fission-yeast	4896	Schizosaccharomyces pombe (fission yeast)	284812	other-eukaryote
4897-Schizosaccharomyces-japonicus	4897	Schizosaccharomyces japonicus	402676	other-eukaryote
4903-Cyberlindnera-jadinii	4903	Cyberlindnera jadinii	4903	other-eukaryote
4909-Pichia-kudriavzevii	4909	Pichia kudriavzevii	4909	other-eukaryote
4920-Millerozyma-farinosa	4920	Millerozyma farinosa	4920, 559304	other-eukaryote
4929-Meyerozyma-guilliermondii	4929	Meyerozyma guilliermondii	4929	other-eukaryote
4932-Saccharomyces-cerevisiae-bakers-yeast	4932	Saccharomyces cerevisiae (baker's yeast)	4932, 285006, 545124, 559292, 580240, 643680, 721032, 764099, 764100	other-eukaryote
4954-Zygosaccharomyces-bailii	4954	Zygosaccharomyces bailii	4954	other-eukaryote
5037-Histoplasma-capsulatum	5037	Histoplasma capsulatum	5037, 278162, 447093, 544711, 544712	other-eukaryote
5039-Blastomyces-dermatitidis	5039	Blastomyces dermatitidis	5039, 447095, 559297, 653446, 10000828	other-eukaryote
5057-Aspergillus-clavatus	5057	Aspergillus clavatus	5057, 344612	other-eukaryote
5059-Aspergillus-flavus	5059	Aspergillus flavus	5059, 332952	other-eukaryote
5060-Aspergillus-giganteus	5060	Aspergillus giganteus	5060	other-eukaryote
5061-Aspergillus-niger	5061	Aspergillus niger	5061, 425011	other-eukaryote
5064-Aspergillus-restrictus	5064	Aspergillus restrictus	5064	other-eukaryote
5067-Aspergillus-parasiticus	5067	Aspergillus parasiticus	5067	other-eukaryote
5076-Penicillium-chrysogenum	5076	Penicillium chrysogenum	5076	other-eukaryote
5077-Penicillium-citrinum	5077	Penicillium citrinum	5077	other-eukaryote
5116-Cryphonectria-parasitica-chestnut-blight-fungus	5116	Cryphonectria parasitica (chestnut blight fungus)	660469	other-eukaryote
5141-Neurospora-crassa	5141	Neurospora crassa	5141	other-eukaryote
5207-Cryptococcus-neoformans	5207	Cryptococcus neoformans	5207, 40410, 178876, 214684, 235443, 283643, 10001120, 10001132	other-eukaryote
5270-Ustilago-maydis	5270	Ustilago maydis	237631	other-eukaryote
5325-Trametes-versicolor	5325	Trametes versicolor	5325, 717944	other-eukaryote
5334-Schizophyllum-commune	5334	Schizophyllum commune	5334	other-eukaryote
5346-Coprinopsis-cinerea	5346	Coprinopsis cinerea	5346, 240176	other-eukaryote
5384-Suillus-luteus	5384	Suillus luteus	930992	other-eukaryote
5418-Papiliotrema-laurentii	5418	Papiliotrema laurentii	5418	other-eukaryote
5476-Candida-albicans	5476	Candida albicans	5476, 237561, 294748, 10000335, 10000337, 10000339, 10001652	other-eukaryote
5478-Nakaseomyces-glabratus	5478	Nakaseomyces glabratus	5478, 10001740	other-eukaryote
5480-Candida-parapsilosis	5480	Candida parapsilosis	5480, 10001747	other-eukaryote
5482-Candida-tropicalis	5482	Candida tropicalis	5482, 294747	other-eukaryote
5501-Coccidioides-immitis	5501	Coccidioides immitis	5501	other-eukaryote
5503-Curvularia-lunata	5503	Curvularia lunata	5503	other-eukaryote
5507-Fusarium-oxysporum	5507	Fusarium oxysporum	5507, 61366, 660025	other-eukaryote
5518-Fusarium-graminearum	5518	Fusarium graminearum	5518	other-eukaryote
5537-Rhodotorula-mucilaginosa-Rhodotorula-rubra-Demme-Lodder,-1934	5537	Rhodotorula mucilaginosa (Rhodotorula rubra (Demme) Lodder, 1934)	5537	other-eukaryote
5551-Trichophyton-rubrum	5551	Trichophyton rubrum	5551	other-eukaryote
5554-Cutaneotrichosporon-cutaneum	5554	Cutaneotrichosporon cutaneum	5554	other-eukaryote
5580-Aureobasidium-pullulans	5580	Aureobasidium pullulans	5580, 1043002	other-eukaryote
5599-Alternaria-alternata	5599	Alternaria alternata	5599	other-eukaryote
5659-Leishmania-amazonensis	5659	Leishmania amazonensis	5659	other-eukaryote
5660-Leishmania-braziliensis	5660	Leishmania braziliensis	5660, 420245	other-eukaryote
5661-Leishmania-donovani	5661	Leishmania donovani	5661, 99875, 981087, 10000341	other-eukaryote
5663-Leishmania-enriettii	5663	Leishmania enriettii	5663	other-eukaryote
5664-Leishmania-major	5664	Leishmania major	5664, 347515, 860569	other-eukaryote
5665-Leishmania-mexicana	5665	Leishmania mexicana	5665, 929439	other-eukaryote
5666-Leishmania-tropica	5666	Leishmania tropica	5666	other-eukaryote
5667-Leishmania-aethiopica	5667	Leishmania aethiopica	5667	other-eukaryote
5671-Leishmania-infantum	5671	Leishmania infantum	5671, 435258, 10000345	other-eukaryote
5679-Leishmania-panamensis	5679	Leishmania panamensis	5679	other-eukaryote
5682-Leishmania-pifanoi	5682	Leishmania pifanoi	5682	other-eukaryote
5691-Trypanosoma-brucei	5691	Trypanosoma brucei	5691, 5702, 31285, 31286, 185431, 679716	other-eukaryote
5692-Trypanosoma-congolense	5692	Trypanosoma congolense	5692, 1068625	other-eukaryote
5693-Trypanosoma-cruzi	5693	Trypanosoma cruzi	5693, 85057, 353153, 1416333, 10000348, 10000351	other-eukaryote
5697-Trypanosoma-evansi	5697	Trypanosoma evansi	5697	other-eukaryote
5698-Trypanosoma-rangeli	5698	Trypanosoma rangeli	5698	other-eukaryote
5699-Trypanosoma-vivax	5699	Trypanosoma vivax	1055687	other-eukaryote
5722-Trichomonas-vaginalis	5722	Trichomonas vaginalis	5722, 412133	other-eukaryote
5741-Giardia-intestinalis-Giardia-lamblia	5741	Giardia intestinalis (Giardia lamblia)	5741, 184922, 598745, 658858	other-eukaryote
5755-Acanthamoeba-castellanii	5755	Acanthamoeba castellanii	5755	other-eukaryote
5759-Entamoeba-histolytica	5759	Entamoeba histolytica	5759, 294381, 885311, 10000352	other-eukaryote
5762-Naegleria-gruberi	5762	Naegleria gruberi	5762, 744533	other-eukaryote
5801-Eimeria-acervulina	5801	Eimeria acervulina	5801	other-eukaryote
5802-Eimeria-tenella	5802	Eimeria tenella	5802	other-eukaryote
5807-Cryptosporidium-parvum	5807	Cryptosporidium parvum	5807, 353152	other-eukaryote
5811-Toxoplasma-gondii	5811	Toxoplasma gondii	5811, 383379, 398031, 432359, 507601, 508771, 933077, 935652, 943118, 943119, 943122, 1073826, 1073831, 1074873, 1080348, 1130820, 1209523, 1209525, 10000353, 10000354, 10000355, 10002052	other-eukaryote
5814-Sarcocystis-gigantea	5814	Sarcocystis gigantea	5814	other-eukaryote
5821-Plasmodium-berghei	5821	Plasmodium berghei	5821, 5823, 10000356	other-eukaryote
5824-Plasmodium-brasilianum	5824	Plasmodium brasilianum	5824	other-eukaryote
5825-Plasmodium-chabaudi	5825	Plasmodium chabaudi	5825, 5826, 31271, 10000357	other-eukaryote
